t,eyebrows_interp,pitch
1.768,0.8197253340401176,149.4104119455788
1.77,0.8546244888530168,148.85343189621886
1.772,0.889523643665916,148.31871024238848
1.774,0.9244227984788151,147.8564031941208
1.776,0.9593219532917143,147.52510789651373
1.778,0.9942211081046135,147.35048630190585
1.78,1.0291202629175127,147.34338079033876
1.782,1.0640194177304119,147.50301265408407
1.784,1.098918572543311,147.8192332447044
1.786,1.1338177273562104,148.27804151289976
1.788,1.1687168821691096,148.8634317000055
1.79,1.2036160369820088,149.557389051584
1.792,1.238515191794908,150.3404468240899
1.794,1.2734143466078072,151.19167208665456
1.796,1.3083135014207063,152.0888445265697
1.798,1.3432126562336055,153.00912699701462
1.8,1.3781118110465047,153.925742740548
1.802,1.363893636863468,154.80120652607184
1.804,1.3496754626804315,155.5916385128127
1.806,1.3354572884973948,156.26325884177584
1.808,1.3212391143143583,156.7804693671745
1.81,1.3070209401313215,157.12005749198278
1.812,1.2928027659482848,157.282744322859
1.814,1.2785845917652483,157.29730232931058
1.816,1.2643664175822116,157.2400160674129
1.818,1.250148243399175,157.14735666487985
1.82,1.2359300692161383,157.02546180550422
1.822,1.2217118950331016,156.91210895092254
1.824,1.2074937208500651,156.8252417620231
1.826,1.1932755466670284,156.7529074123397
1.828,1.179057372483992,156.69138124096793
1.83,1.1648391983009552,156.6362981472672
1.832,1.1506210241179184,156.58315502120476
1.834,1.137695411224247,156.52899285140035
1.836,1.1273549209093046,156.47122659252278
1.838,1.1170144305943621,156.40831774761577
1.84,1.10667394027942,156.3407506435203
1.842,1.0963334499644775,156.2713088875003
1.844,1.0859929596495352,156.20442187259118
1.846,1.0756524693345928,156.14519445195012
1.848,1.0653119790196504,156.0973000022715
1.85,1.0549714887047081,156.06364844577035
1.852,1.0446309983897657,156.04648056946982
1.854,1.0342905080748233,156.04631409066087
1.856,1.023950017759881,156.0615043587016
1.858,1.0136095274449386,156.0891664800233
1.86,1.0032690371299964,156.12493543894686
1.862,0.9929285468150539,156.16401366820443
1.864,0.9825880565001115,156.20248463040747
1.866,0.9722475661851692,156.23769329565874
1.868,0.9601836608177461,156.2680963540191
1.87,0.9472580479240827,156.29356549362438
1.872,0.9343324350304195,156.31414548189375
1.874,0.9214068221367562,156.32928990014523
1.876,0.9084812092430943,156.33776105703444
1.878,0.8955555963494309,156.33748954354908
1.88,0.8826299834557676,156.32536869166398
1.882,0.8697043705621044,156.29849767455045
1.884,0.856778757668441,156.25571626864854
1.886,0.8438531447747777,156.19706688109542
1.888,0.8309275318811145,156.1236668925104
1.89,0.8180019189874511,156.03787608328912
1.892,0.8050763060937878,155.94251950811872
1.894,0.7921506932001244,155.84021880585095
1.896,0.7792250803064611,155.73385957391272
1.898,0.7662994674127979,155.62629255777637
1.9,0.7533738545191345,155.5195673593606
1.902,0.7417408029148299,155.41559890605316
1.904,0.7301077513105253,155.31592153384634
1.906,0.7184746997062207,155.2209508241921
1.908,0.706841648101916,155.13083997334178
1.91,0.6952085964976114,155.04559262195477
1.912,0.6835755448933067,154.96473715400634
1.914,0.6719424932890021,154.88741577160633
1.916,0.6603094416846975,154.8131068031111
1.918,0.6486763900803929,154.74090060416322
1.92,0.6370433384760883,154.66965669191453
1.922,0.6254102868717837,154.5994938534722
1.924,0.613777235267479,154.5310026661387
1.926,0.6021441836631743,154.4648570053567
1.928,0.5905111320588697,154.40239006227316
1.93,0.5788780804545651,154.3444090538541
1.932,0.5672450288502605,154.29084931236116
1.934,0.559489661114057,154.2411388744833
1.936,0.559489661114057,154.1946466246161
1.938,0.559489661114057,154.15031671097918
1.94,0.559489661114057,154.10774598328717
1.942,0.559489661114057,154.06743759257657
1.944,0.559489661114057,154.0297056626928
1.946,0.559489661114057,153.99429157029329
1.948,0.559489661114057,153.96069906821415
1.95,0.559489661114057,153.92733071263825
1.952,0.559489661114057,153.8914543318578
1.954,0.559489661114057,153.85052655319538
1.956,0.559489661114057,153.8023191218456
1.958,0.559489661114057,153.74451103767228
1.96,0.559489661114057,153.67606655777084
1.962,0.559489661114057,153.5973521513565
1.964,0.559489661114057,153.50890562215983
1.966,0.559489661114057,153.4121648543202
1.968,0.5482874632728798,153.3099068504121
1.97,0.5314841665111151,153.20488719245577
1.972,0.5146808697493502,153.09915540556295
1.974,0.49787757298758545,152.99443613020435
1.976,0.48107427622582066,152.89148986352018
1.978,0.4642709794640559,152.79005944980085
1.98,0.4474676827022911,152.69053885389
1.982,0.43066438594052625,152.59410051646086
1.984,0.4138610891787615,152.50182038850562
1.986,0.3970577924169967,152.41525249506995
1.988,0.38025449565523195,152.33654472298724
1.99,0.3634511988934671,152.26669891043758
1.992,0.3466479021317024,152.20568010133945
1.994,0.32984460536993754,152.1529103461315
1.996,0.3130413086081728,152.10639470667942
1.998,0.29623801184640797,152.06233230749024
2.0,0.2794347150846432,152.01658424878616
2.002,0.27426446992716885,151.96469443541346
2.004,0.2690942247696934,151.90193291681507
2.006,0.2639239796122191,151.82416221024567
2.008,0.25875373445474364,151.72840588299056
2.01,0.25358348929726937,151.61293056676993
2.012,0.24841324413979388,151.47721425261648
2.014,0.24324299898231957,151.32237507296108
2.016,0.2380727538248441,151.15040169446905
2.018,0.2329025086673698,150.9634143706759
2.02,0.22773226350989434,150.76326320602368
2.022,0.22256201835242004,150.55179797647145
2.024,0.2173917731949446,150.3306543862576
2.026,0.2122215280374703,150.1025382704012
2.028,0.20705128287999483,149.87085812377896
2.03,0.20188103772252053,149.639943179591
2.032,0.19671079256504506,149.41461039018512
2.034,0.2027427452487521,149.19960128171027
2.036,0.23117909361482816,148.99811557812023
2.038,0.2596154419808979,148.81179810579468
2.04,0.288051790346974,148.64056375352172
2.042,0.3164881387130437,148.48076010879063
2.044,0.34492448707911977,148.3260396530034
2.046,0.3733608354451895,148.170167532998
2.048,0.4017971838112656,148.00646791954918
2.05,0.43023353217733534,147.83133488259705
2.052,0.4586698805434114,147.64570519892496
2.054,0.4871062289094812,147.442291772788
2.056,0.5155425772755572,147.20607758330814
2.058,0.543978925641627,146.90677648983254
2.06,0.572415274007703,146.5238914957843
2.062,0.6008516223737728,146.05166006885753
2.064,0.6292879707398488,145.49263729947344
2.066,0.6577243191059186,144.84502734866868
2.068,0.6758201771570633,144.14754874036083
2.07,0.6887457900507362,143.3588504821437
2.072,0.701671402944412,142.4847983668752
2.074,0.714597015838085,141.54014900889638
2.076,0.7275226287317608,140.54842542853473
2.078,0.7404482416254337,139.54143490659783
2.08,0.7533738545191094,138.53273755619549
2.082,0.7662994674127823,137.53589349043716
2.084,0.7792250803064581,136.5644628224323
2.086,0.792150693200131,135.63200566529028
2.088,0.8050763060938068,134.75208213212062
2.09,0.8180019189874796,133.9382523360327
2.092,0.8309275318811555,133.204076390136
2.094,0.8438531447748284,132.56311440753996
2.096,0.8567787576685042,132.028926501354
2.098,0.8697043705621771,131.61507278468756
2.1,0.8826299834558529,
2.102,0.8722894931409153,
2.104,0.8619490028259754,
2.106,0.8516085125110378,
2.108,0.8412680221960979,
2.11,0.8309275318811603,
2.112,0.8205870415662204,
2.114,0.8102465512512829,
2.116,0.7999060609363429,
2.118,0.7895655706214053,
2.12,0.7792250803064654,
2.122,0.7688845899915279,
2.124,0.758544099676588,
2.126,0.7482036093616503,
2.128,0.7378631190467104,
2.13,0.7275226287317729,
2.132,0.717182138416833,
2.134,0.7085650631543868,
2.136,0.7033948179969224,
2.138,0.6982245728394592,
2.14,0.6930543276819947,
2.142,0.6878840825245314,
2.144,0.6827138373670669,
2.146,0.6775435922096037,
2.148,0.6723733470521392,
2.15,0.667203101894676,
2.152,0.6620328567372116,
2.154,0.6568626115797482,
2.156,0.6516923664222838,
2.158,0.6465221212648206,
2.16,0.6413518761073561,
2.162,0.6361816309498929,
2.164,0.6310113857924284,
2.166,0.6258411406349651,
2.168,0.6180857728987658,
2.17,0.6090378438732015,
2.172,0.5999899148476352,
2.174,0.5909419858220709,
2.176,0.5818940567965045,
2.178,0.5728461277709402,
2.18,0.563798198745374,
2.182,0.5547502697198097,
2.184,0.5457023406942433,
2.186,0.536654411668679,
2.188,0.5276064826431127,
2.19,0.5185585536175483,
2.192,0.509510624591982,
2.194,0.5004626955664178,
2.196,0.4914147665408514,
2.198,0.48236683751528714,
2.2,0.4733189084897208,
2.202,0.42678670207249614,
2.204,0.3802544956552611,
2.206,0.33372228923803643,
2.208,0.2871900828208014,
2.21,0.24065787640357672,
2.212,0.19412566998634173,
2.214,0.147593463569117,
2.216,0.10106125715188202,
2.218,0.0545290507346573,
2.22,0.007996844317422314,
2.222,-0.03853536209980235,
2.224,-0.08506756851703734,
2.226,-0.13159977493426211,
2.228,-0.1781319813514971,
2.23,-0.22466418776872177,
2.232,-0.27119639418595676,
2.234,-0.31126579415633887,
2.236,-0.3384095812330418,
2.238,-0.3655533683097388,
2.24,-0.39269715538644173,
2.242,-0.4198409424631387,
2.244,-0.44698472953984164,
2.246,-0.4741285166165386,
2.248,-0.5012723036932416,
2.25,-0.5284160907699385,
2.252,-0.5555598778466355,
2.254,-0.5827036649233384,
2.256,-0.6098474520000354,
2.258,-0.6369912390767383,
2.26,-0.6641350261534353,
2.262,-0.6912788132301382,
2.264,-0.7184226003068352,
2.266,-0.7455663873835381,
2.268,-0.7727101744602376,
2.27,-0.7998539615369442,
2.272,-0.8269977486136448,
2.274,-0.8541415356903514,
2.276,-0.8812853227670521,
2.278,-0.9084291098437587,
2.28,-0.9355728969204593,
2.282,-0.9627166839971659,
2.284,-0.9898604710738665,
2.286,-1.0170042581505732,
2.288,-1.0441480452272738,
2.29,-1.0712918323039804,
2.292,-1.098435619380681,
2.294,-1.1255794064573876,
2.296,-1.1527231935340883,
2.298,-1.1798669806107949,
2.3,-1.2070107676874955,
2.302,-1.222521503159907,
2.304,-1.238032238632315,
2.306,-1.2535429741047264,
2.308,-1.2690537095771346,
2.31,-1.284564445049546,
2.312,-1.300075180521954,
2.314,-1.3155859159943655,
2.316,-1.3310966514667735,
2.318,-1.346607386939185,
2.32,-1.362118122411593,
2.322,-1.3776288578840046,
2.324,-1.3931395933564126,
2.326,-1.408650328828824,
2.328,-1.4241610643012321,
2.33,-1.4396717997736435,
2.332,-1.4551825352460515,
2.334,-1.4616453416928938,
2.336,-1.4500122900885941,
2.338,-1.4383792384842917,
2.34,-1.426746186879992,
2.342,-1.4151131352756896,
2.344,-1.4034800836713899,
2.346,-1.3918470320670877,
2.348,-1.380213980462788,
2.35,-1.3685809288584856,
2.352,-1.3569478772541859,
2.354,-1.3453148256498835,
2.356,-1.3336817740455837,
2.358,-1.3220487224412816,
2.36,-1.3104156708369818,
2.362,-1.2987826192326795,
2.364,-1.2871495676283797,
2.366,-1.2755165160240773,
2.368,-1.2552663891573315,
2.37,-1.2307077246593572,
2.372,-1.206149060161388,
2.374,-1.1815903956634137,
2.376,-1.1570317311654448,
2.378,-1.1324730666674703,
2.38,-1.1079144021695013,
2.382,-1.0833557376715268,
2.384,-1.0587970731735579,
2.386,-1.0342384086755834,
2.388,-1.0096797441776144,
2.39,-0.9851210796796399,
2.392,-0.960562415181671,
2.394,-0.9360037506836966,
2.396,-0.9114450861857276,
2.398,-0.8868864216877532,
2.4,-0.8623277571897842,
2.402,-0.8804236152409171,
2.404,-0.8985194732920458,
2.406,-0.9166153313431787,
2.408,-0.9347111893943076,
2.41,-0.9528070474454404,
2.412,-0.9709029054965693,
2.414,-0.9889987635477022,
2.416,-1.007094621598831,
2.418,-1.025190479649964,
2.42,-1.0432863377010928,
2.422,-1.0613821957522256,
2.424,-1.0794780538033546,
2.426,-1.0975739118544874,
2.428,-1.1156697699056162,
2.43,-1.1337656279567492,
2.432,-1.151861486007878,
2.434,-1.1652179526646662,
2.436,-1.169095636532771,
2.438,-1.1729733204008765,
2.44,-1.1768510042689815,
2.442,-1.180728688137087,
2.444,-1.1846063720051918,
2.446,-1.1884840558732974,
2.448,-1.1923617397414021,
2.45,-1.1962394236095077,
2.452,-1.2001171074776125,
2.454,-1.203994791345718,
2.456,-1.2078724752138228,
2.458,-1.2117501590819284,
2.46,-1.2156278429500331,
2.462,-1.2195055268181387,
2.464,-1.2233832106862437,
2.466,-1.2272608945543493,
2.468,-1.238893946158654,
2.47,-1.254404681631062,
2.472,-1.2699154171034663,
2.474,-1.2854261525758743,
2.476,-1.300936888048279,
2.478,-1.316447623520687,
2.48,-1.3319583589930915,
2.482,-1.3474690944654995,
2.484,-1.3629798299379041,
2.486,-1.3784905654103121,
2.488,-1.3940013008827166,
2.49,-1.4095120363551246,
2.492,-1.4250227718275292,
2.494,-1.4405335072999372,
2.496,-1.4560442427723417,
2.498,-1.47155497824475,
2.5,-1.4870657137171543,
2.502,-1.472847539534123,
2.504,-1.4586293653510884,
2.506,-1.444411191168057,
2.508,-1.4301930169850225,
2.51,-1.4159748428019912,
2.512,-1.4017566686189566,
2.514,-1.3875384944359253,
2.516,-1.3733203202528907,
2.518,-1.3591021460698594,
2.52,-1.3448839718868248,
2.522,-1.3306657977037935,
2.524,-1.3164476235207587,
2.526,-1.3022294493377276,
2.528,-1.2880112751546928,
2.53,-1.2737931009716617,
2.532,-1.259574926788627,
2.534,-1.247941875184326,
2.536,-1.2414790687374846,
2.538,-1.2350162622906444,
2.54,-1.228553455843803,
2.542,-1.222090649396963,
2.544,-1.2156278429501215,
2.546,-1.2091650365032816,
2.548,-1.20270223005644,
2.55,-1.1962394236096,
2.552,-1.1897766171627584,
2.554,-1.1833138107159185,
2.556,-1.176851004269077,
2.558,-1.1703881978222368,
2.56,-1.1639253913753955,
2.562,-1.1574625849285554,
2.564,-1.1509997784817139,
2.566,-1.144536972034874,
2.568,-1.1432444107455078,
2.57,-1.144536972034881,
2.572,-1.1458295333242545,
2.574,-1.1471220946136276,
2.576,-1.148414655903001,
2.578,-1.1497072171923743,
2.58,-1.1509997784817476,
2.582,-1.1522923397711209,
2.584,-1.1535849010604944,
2.586,-1.1548774623498674,
2.588,-1.156170023639241,
2.59,-1.1574625849286142,
2.592,-1.1587551462179875,
2.594,-1.1600477075073607,
2.596,-1.1613402687967342,
2.598,-1.1626328300861073,
2.6,-1.1639253913754808,
2.602,-1.165217952664843,
2.604,-1.1665105139542054,
2.606,-1.1678030752435675,
2.608,-1.16909563653293,
2.61,-1.170388197822292,
2.612,-1.1716807591116545,
2.614,-1.1729733204010167,
2.616,-1.174265881690379,
2.618,-1.1755584429797412,
2.62,-1.1768510042691036,
2.622,-1.1781435655584658,
2.624,-1.1794361268478284,
2.626,-1.1807286881371903,
2.628,-1.182021249426553,
2.63,-1.1833138107159151,
2.632,-1.1846063720052775,
2.634,-1.1751275892165813,
2.636,-1.1441061182717616,
2.638,-1.113084647326949,
2.64,-1.0820631763821291,
2.642,-1.0510417054373165,
2.644,-1.0200202344924967,
2.646,-0.988998763547684,
2.648,-0.9579772926028642,
2.65,-0.9269558216580516,
2.652,-0.8959343507132318,
2.654,-0.8649128797684191,
2.656,-0.8338914088235994,
2.658,-0.8028699378787867,
2.66,-0.7718484669339669,
2.662,-0.7408269959891542,
2.664,-0.7098055250443345,
2.666,-0.6787840540995218,
2.668,-0.677060639047038,
2.67,-0.6899862519407144,
2.672,-0.7029118648343936,
2.674,-0.71583747772807,
2.676,-0.7287630906217493,
2.678,-0.7416887035154257,
2.68,-0.754614316409105,
2.682,-0.7675399293027814,
2.684,-0.7804655421964607,
2.686,-0.7933911550901371,
2.688,-0.8063167679838164,
2.69,-0.8192423808774928,
2.692,-0.8321679937711721,
2.694,-0.8450936066648485,
2.696,-0.8580192195585278,
2.698,-0.8709448324522042,
2.7,-0.8838704453458834,
2.702,-0.8838704453458834,
2.704,-0.8838704453458834,
2.706,-0.8838704453458834,
2.708,-0.8838704453458834,
2.71,-0.8838704453458834,
2.712,-0.8838704453458834,
2.714,-0.8838704453458834,
2.716,-0.8838704453458834,
2.718,-0.8838704453458834,
2.72,-0.8838704453458834,
2.722,-0.8838704453458834,
2.724,-0.8838704453458834,
2.726,-0.8838704453458834,
2.728,-0.8838704453458834,
2.73,-0.8838704453458834,
2.732,-0.8838704453458834,
2.734,-0.8821470302933957,
2.736,-0.8769767851359312,
2.738,-0.871806539978468,
2.74,-0.8666362948210036,
2.742,-0.8614660496635402,
2.744,-0.8562958045060758,
2.746,-0.8511255593486126,
2.748,-0.8459553141911481,
2.75,-0.8407850690336849,
2.752,-0.8356148238762215,
2.754,-0.8304445787187571,
2.756,-0.8252743335612939,
2.758,-0.8201040884038294,
2.76,-0.8149338432463661,
2.762,-0.8097635980889017,
2.764,-0.8045933529314384,
2.766,-0.799423107773974,
2.768,-0.7985614002477301,
2.77,-0.7998539615370962,
2.772,-0.801146522826462,
2.774,-0.8024390841158281,
2.776,-0.8037316454051939,
2.778,-0.8050242066945601,
2.78,-0.8063167679839258,
2.782,-0.807609329273292,
2.784,-0.8089018905626578,
2.786,-0.8101944518520239,
2.788,-0.8114870131413897,
2.79,-0.8127795744307559,
2.792,-0.8140721357201216,
2.794,-0.8153646970094878,
2.796,-0.8166572582988536,
2.798,-0.8179498195882197,
2.8,-0.8192423808775855,
2.802,-0.8114870131413816,
2.804,-0.8037316454051794,
2.806,-0.7959762776689755,
2.808,-0.7882209099327734,
2.81,-0.7804655421965695,
2.812,-0.7727101744603673,
2.814,-0.7649548067241634,
2.816,-0.7571994389879613,
2.818,-0.7494440712517574,
2.82,-0.7416887035155552,
2.822,-0.7339333357793513,
2.824,-0.7261779680431492,
2.826,-0.7184226003069453,
2.828,-0.710667232570743,
2.83,-0.7029118648345392,
2.832,-0.695156497098337,
2.834,-0.6869702755990099,
2.836,-0.6779223465734381,
2.838,-0.6688744175478644,
2.84,-0.6598264885222925,
2.842,-0.6507785594967188,
2.844,-0.641730630471147,
2.846,-0.6326827014455733,
2.848,-0.6236347724200014,
2.85,-0.6145868433944277,
2.852,-0.6055389143688559,
2.854,-0.596490985343282,
2.856,-0.5874430563177103,
2.858,-0.5783951272921365,
2.86,-0.5693471982665648,
2.862,-0.5602992692409909,
2.864,-0.5512513402154192,
2.866,-0.5422034111898454,
2.868,-0.5348788972167638,
2.87,-0.5284160907699259,
2.872,-0.5219532843230895,
2.874,-0.5154904778762516,
2.876,-0.5090276714294152,
2.878,-0.5025648649825772,
2.88,-0.4961020585357408,
2.882,-0.4896392520889029,
2.884,-0.48317644564206647,
2.886,-0.4767136391952286,
2.888,-0.47025083274839213,
2.89,-0.46378802630155425,
2.892,-0.45732521985471775,
2.894,-0.4508624134078799,
2.896,-0.4443996069610434,
2.898,-0.4379368005142055,
2.9,-0.4314739940673691,
2.902,-0.42113350375243286,
2.904,-0.41079301343749897,
2.906,-0.40045252312256274,
2.908,-0.3901120328076288,
2.91,-0.3797715424926926,
2.912,-0.3694310521777587,
2.914,-0.35909056186282245,
2.916,-0.34875007154788856,
2.918,-0.33840958123295234,
2.92,-0.3280690909180184,
2.922,-0.3177286006030822,
2.924,-0.3073881102881483,
2.926,-0.29704761997321205,
2.928,-0.28670712965827816,
2.93,-0.27636663934334194,
2.932,-0.26602614902840804,
2.934,-0.2617176113971891,
2.936,-0.2694729791333949,
2.938,-0.2772283468696025,
2.94,-0.28498371460580835,
2.942,-0.2927390823420159,
2.944,-0.3004944500782218,
2.946,-0.30824981781442934,
2.948,-0.31600518555063517,
2.95,-0.3237605532868427,
2.952,-0.3315159210230486,
2.954,-0.33927128875925616,
2.956,-0.347026656495462,
2.958,-0.3547820242316696,
2.96,-0.36253739196787543,
2.962,-0.370292759704083,
2.964,-0.3780481274402888,
2.966,-0.3858034951764964,
2.968,-0.3918354478602048,
2.97,-0.39700569301766553,
2.972,-0.40217593817512515,
